Date,Clean Tweet
24/11/16 22:55,The party with a difference   BJP  Demonitisation  fb me 6mUVKVftD
24/11/16 22:54,  bringing that economy to a halt is not going to help demonitisation   Food for thought 
24/11/16 22:53,If GDP Falls due to demonitisation  not fear it will be growm again after some time becoz nation will enjoy the benefits of this step 
24/11/16 22:53,                           is  bharatbandh a solution This is how opposition is planning to lessen problems due to  Demonitisation   
24/11/16 22:53,Perfect Video   i support demonitisation     SALUTE to Every Indian     pic twitter com low6TDFUtT
24/11/16 22:52, has been nominated for Nobel prize for Economics for the year 2017  demonitisation
24/11/16 22:49,                           Demonitisation                                                                                                
24/11/16 22:48,                                         28                  Demonitisation  ISupportDemonetization  SupportPM  IndiaAgainstCorruption
24/11/16 22:48,Rs 500 and Rs 2 000 notes Rs 1000 Rs 8  Exchange2000  indiasbigdebate          Modi      Is Demonitisation a Monumental Management Failure 
24/11/16 22:47, Mission mode  is code for surreptitious  sly implementation of  Demonitisation   Reject it   twitter com economywrld st atus 801834645004414977  
24/11/16 22:44,SBI   LIC launched a joint venture  SBI                                       LIC                                   Demonitisation
24/11/16 22:44,  every one criticising demonitisation move taken by pm  Nobody tells the way how has to be done  Salute to modi ji
24/11/16 22:43,Global rating agency Moody s endorses Govt s  Demonitisation   it s a good step taken by government  shar es 18HHyR pic twitter com qzyjN8YYxo
24/11/16 22:43,  After Demonitisation ppl started learning digitisation  Necessity is mother of invention 
24/11/16 22:41,I don t support Bharat Band against Demonitisation    FightAgainstCorruption  IAmWithModi      pic twitter com 4AoQSbTd55
24/11/16 22:41,                            IDontSupportBharatBandOn28 Demonitisation causes inconvenience 2 ppl Wont bandhs cause inconvinient Hypocrites
24/11/16 22:41,Wondering what s  Bhutan doing with old Rs  500 and Rs  1000 notes after the  DeMonitisation drive in India 
24/11/16 22:40,Demonitisation of High Value Currency Note in INDIA   Cooperate   Support   in the interest of OUR NATION   OUR GOVERNMENT    twitter com RSSorg status  801811414025441281  
24/11/16 22:39, Sir  while I support decision of demonitisation but don t support the delay in normalization  situation now seems bad
24/11/16 22:39, sir entire Bharat is with you on demonitisation but reports r coming that farmers r in real distress and want your attention 
24/11/16 22:38,Modi ji we support your big move against black money  demonitisation
24/11/16 22:38,DEMONITISATION   Ok   twitter com tedhilakeer st atus 801833307625271297  
24/11/16 22:38,ABP Majha s poll on Demonitisation  abpmajha abplive in mumbai abp maj has poll on demonitisation 319596  
24/11/16 22:37,I was thinking when they are going to do this     Finally    Hitler reacts to Modi s demonitisation            fb me 8H6sN1V0Z
24/11/16 22:36, DynastyFreeIndia Hon Fmr PM Manmohan Singh Ji Please extend your support to PM  narendermodi on  Demonitisation  twitter com rishibagree st atus 726797492025577472  
24/11/16 22:36,Accumulation of Blackmoney is equal to Missiles from terrorist So we are ready to face temp inconvenience on demonitisation to save Indian 
24/11/16 22:35,Govt  is acting on  demonitisation like a Royal Enfiled motorcycle  Kab kya karegi kuch nahi maloom 
24/11/16 22:35,   Do you honestly believe demonitisation is not good to check blackmoney  
24/11/16 22:32,Rs 500 and Rs 2 000 notes Rs 1000 Rs 8  Exchange2000  indiasbigdebate          Modi      Is the information on Demonitisation leaked 
24/11/16 22:27, This man looks having black money and demonitisation has effected him 
24/11/16 22:24,Demonitisation   Uddhav Thackeray warns PM Narendra Modi    fb me 5cQgkgJ2f
24/11/16 22:24,  Demons in the Demonitisation Wheel 
24/11/16 22:23, sir are u going to speak in rajyasabha on demonitisation   You should sir bcuz u r the 2nd best economist in indian politics 
24/11/16 22:23,Bhup  Congress doubted GDP growth figures earlier  Now believing to show Modi demonitisation in poor light   
24/11/16 22:23,Demonitisation has exposed the absolute zero economic sense of this govt 
24/11/16 22:23,RT  Bazaar mein rumours rife of upheavals in demonitisation    Urgent Cabinet meeting at 8pm   twitter com kunfaaya statu s 801774840025845760  
24/11/16 22:22, been watching from the day demonitisation  aajtak is creating negativity please create positive among people
24/11/16 22:21,Mamata became godess Durga against ogrish note demonitisation by sitting on picketing at Jantar Mantar of Delhi 
24/11/16 22:20, if you can t support then don t create negativity around   demonitisation is best step taken by government
24/11/16 22:19,I don t know why aaj tak is creating negativity around against black money  demonitisation of notes is the best decision taken 
24/11/16 22:18,  Congratulations for decision of demonitisation   Proper implementation needs to be ensured 
24/11/16 22:17, Bring the real faces of corrupt and anti social elements  who r against demonitisation
24/11/16 22:16,Demonitisation na hua ke Adobe ho gaya  Daily ek naya update aa raha hai
24/11/16 22:15, CashCrisis Ex PM who was implicit in Loot   plunder of our nation for 10 long years calls  Demonitisation as legalised loot  Wah Ustaad  
24/11/16 22:12, sir annouanced schemes 4 poor n farmers  Before elections  Gift 4 poor people who bear the pain of demonitisation   Trust build
24/11/16 22:12, IAMWITHINDIA I support Modiji s step of  Demonitisation being a citizen of India for d ment of nation  pic twitter com 5JYSHcs9ZB
24/11/16 22:11,697 words of Manmohan ji was enough to rattle this govt and forced  to run from the house  demonitisation
24/11/16 22:10, Yes true  All those  opposing this demonitisation are indirectly supporting black money holders   their beneficiaries 
24/11/16 22:09, sir before U P election announced schemes 4 poor n farmers  so people have more trust in u who bear pain of demonitisation  
24/11/16 22:09,ABP Majha s poll on Demonitisation  abpmajha abplive in mumbai abp maj has poll on demonitisation 319596  
24/11/16 22:09,for a change watching now      being interviewed by      on  DEMONITISATION SPINNING
24/11/16 22:08,Effect Of Demonitisation  India  youtu be wnsJjUIc0cQ via 
24/11/16 22:07,     and Ratan Tata quietly describes demonitisation as a National Calamity   twitter com RNTata2000 sta tus 801762711440740352  
24/11/16 22:06,                                                                                                                           Demonitisation
24/11/16 22:06, Sir Pls constitute centralised data base and team after this demonitisation currency confiscation  
24/11/16 22:05,   Sir see the plight of a disabled man      Demonitisation  AndhiSarkar  twitter com TheRanchiCity  status 801799116174999552  
24/11/16 22:03, fantastic speech on demonitisation   As a child and quizzer I saw you asking Q s from cards  you had similar cards during speech 
24/11/16 22:03,This is a dowry case  thanks to demonitisation   came to light   twitter com listenshahid s tatus 801643654603415552  
24/11/16 22:03, DEMONITISATION a BIGGEST FAILURE in history 
24/11/16 22:02,   since demonitisation haven t been able to find a functional Citibank ATM  Delhi  gurgaon  Hyderabad   Super disappointing job  pic twitter com bPUePk5Lcu
24/11/16 22:02, so much for ur arrogance  strangely these libtards who look down on others   cry for poor suffering due to demonitisation    
24/11/16 22:02, Thakare  Salute for your views on demonitisation even though u are part of NDA I feel you are the true successor of Balasaheb
24/11/16 22:02,  MMS shd b grateful 2  for  demonitisation c d effect MMS silent for 10yrs Suddenly regains his Voice
24/11/16 22:00,Rs 500 and Rs 2 000 notes Rs 1000 Rs 8  Exchange2000  indiasbigdebate Who is a better judge of Demonitisation   
24/11/16 22:00, One more advantage of demonitisation
24/11/16 22:00,  shd b grateful 2  for  demonitisation c d effect MMS silent for 10yrs Suddenly regains his Voice
24/11/16 21:59,                                                                                   Demonitisation
24/11/16 21:55,   MMS is forced to speak against demonitisation to say their skin by corrupt congis   Italian boss
24/11/16 21:53,I and my whole family in favour of Modiji for demonitisation of 500  1000 note ban
24/11/16 21:53,RT RSSorg Dr Manmohan Vaidya s statement on Demonitisation pic twitter com EZmUhCjUHa More    twitter com RSSorg status  801811414025441281  
24/11/16 21:53, it s not govt  but corrupt politicians  black money hoarders created fear among poor public so as to stop demonitisation
24/11/16 21:53, we support our govt for this decision for demonitisation of 500 1000 notes
24/11/16 21:51,The only response by the bjp to those opposing demonitisation is tat opposers are blackmoney holders and antinationalists
24/11/16 21:50,Demonitisation   State Cooperative Sector Seeks Cooperation from Central   FOR THE PEOPLE 23 11 2016   youtu be 6Sd0MkO8NdU a via
24/11/16 21:49, demonitisation will have effect on it sir   but probably will have good business
24/11/16 21:49,I added a video to a  playlist  youtu be 6Sd0MkO8NdU a Demonitisation   State Cooperative Sector Seeks Cooperation from
24/11/16 21:49,                                        28                 I support my pm  demonitisation                           
24/11/16 21:48, Hellow vij ji Majority of people supporting demonitisation move of Modi ji It appears Ram Rajya coming
24/11/16 21:48,  shd b grateful 2  for  demonitisation c d effect MMS silent for 10yrs Suddenly regains his Voice
24/11/16 21:47,   because  bought   s  for 900 share hrs before demonitisation by 
24/11/16 21:46, Demonitisation Se ye  ka scene yaad aa gaya  many black money holders must be like  youtu be YU0fvrB40 0
24/11/16 21:46,Kuch accha krne m agr daag lagte h to daag acche h    I fully support demonitisation      
24/11/16 21:45,   because a soldier is guarding the borders  Service to nation if you die of  Demonitisation effect
24/11/16 21:45,Pehle ATMs   banks 100 ke notes se bharte    then notes ban karte  P S  I m patriotic  support demonitisation   respect Indian soldiers 
24/11/16 21:45,We are not against  demonetisation   but the manner in which it was handled  Dr Singh  bit ly 2g6WSjg  demonitisation pic twitter com Kupw1bDUGV
